id,tier,english,spanish,tier_preserved,semantic_issue,humor_issue,decision
Hint::RHT_DMC_GS_CRATE::115,CLEAR,They say that a spider under a #crate in the crater# holds #[1]#.,Dicen que una araña bajo una #caja en el cráter# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DEKU_TREE_MQ_AFTER_SPINNING_LOG_CHEST::116,CLEAR,They say that a #temporal stone within the Deku Tree# contains #[1]#.,Dicen que una #piedra temporal dentro del Árbol Deku# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DEKU_TREE_MQ_AFTER_SPINNING_LOG_CHEST::117,CLEAR,They say that a #temporal stone within a tree# contains #[1]#.,Dicen que una #piedra temporal dentro de un árbol# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DEKU_TREE_MQ_GS_BASEMENT_GRAVES_ROOM::118,CLEAR,They say that a #spider on a ceiling in the Deku Tree# holds #[1]#.,Dicen que una #araña en el techo del Árbol Deku# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DEKU_TREE_MQ_GS_BASEMENT_GRAVES_ROOM::119,CLEAR,They say that a #spider on a ceiling in a tree# holds #[1]#.,Dicen que una #araña en el techo de un árbol# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DODONGOS_CAVERN_MQ_GS_SONG_OF_TIME_BLOCK_ROOM::120,CLEAR,They say that a spider under #temporal stones in Dodongo's Cavern# holds #[1]#.,Dicen que una araña bajo #piedras temporales en la Cueva de Dodongo# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DODONGOS_CAVERN_MQ_GS_SONG_OF_TIME_BLOCK_ROOM::121,CLEAR,They say that a spider under #temporal stones in a cavern# holds #[1]#.,Dicen que una araña bajo #piedras temporales en una cueva# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_JABU_JABUS_BELLY_BOOMERANG_CHEST::122,CLEAR,They say that a school of #stingers swallowed by Jabu-Jabu# guard #[1]#.,Dicen que una manada de #stingers tragados por Jabu-Jabu# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_JABU_JABUS_BELLY_BOOMERANG_CHEST::123,CLEAR,They say that a school of #stingers swallowed by a deity# guard #[1]#.,Dicen que una manada de #stingers tragados por un dios# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_JABU_JABUS_BELLY_MQ_GS_INVISIBLE_ENEMIES_ROOM::124,CLEAR,They say that a spider surrounded by #shadows in Jabu-Jabu's Belly# holds #[1]#.,Dicen que una araña rodeada de #sombras en el Vientre de Jabu-Jabu# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_JABU_JABUS_BELLY_MQ_GS_INVISIBLE_ENEMIES_ROOM::125,CLEAR,They say that a spider surrounded by #shadows in the belly of a deity# holds #[1]#.,Dicen que una araña rodeada de #sombras en el vientre de un dios# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_JABU_JABUS_BELLY_MQ_COW::126,CLEAR,They say that a #cow swallowed by Jabu-Jabu# gifts #[1]#.,Dicen que una #vaca tragada por Jabu-Jabu# regala #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_JABU_JABUS_BELLY_MQ_COW::127,CLEAR,They say that a #cow swallowed by a deity# gifts #[1]#.,Dicen que una #vaca tragada por un dios# regala #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_SCARECROW_CHEST::128,CLEAR,They say that #Pierre atop the Fire Temple# hides #[1]#.,Dicen que #Pierre en la cúspide del Templo del Fuego# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_SCARECROW_CHEST::129,CLEAR,They say that a #scarecrow atop the volcano# hides #[1]#.,Dicen que un #espantapájaros en la cúspide del volcán# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MEGATON_HAMMER_CHEST::130,CLEAR,They say that the #Flare Dancer atop the Fire Temple# guards a chest containing #[1]#.,Dicen que el #Flare Dancer en la cúspide del Templo del Fuego# guarda un cofre que contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MEGATON_HAMMER_CHEST::131,CLEAR,They say that the #Flare Dancer atop the volcano# guards a chest containing #[1]#.,Dicen que el #Flare Dancer en la cúspide del volcán# guarda un cofre que contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_CHEST_ON_FIRE::132,CLEAR,They say that the #Flare Dancer atop the Fire Temple# guards a chest containing #[1]#.,Dicen que el #Flare Dancer en la cúspide del Templo del Fuego# guarda un cofre que contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_CHEST_ON_FIRE::133,CLEAR,They say that the #Flare Dancer atop the volcano# guards a chest containing #[1]#.,Dicen que el #Flare Dancer en la cúspide del volcán# guarda un cofre que contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_GS_SKULL_ON_FIRE::134,CLEAR,They say that a #spider under a block in the Fire Temple# holds #[1]#.,Dicen que una araña bajo un bloque en el #Templo del Fuego# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_GS_SKULL_ON_FIRE::135,CLEAR,They say that a #spider under a block in the volcano# holds #[1]#.,Dicen que una araña bajo un bloque en el #volcán# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_RIVER_CHEST::136,CLEAR,They say that beyond the #river in the Water Temple# waits #[1]#.,Dicen que más allá del #río en el Templo del Agua# espera #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_RIVER_CHEST::137,CLEAR,They say that beyond the #river under the lake# waits #[1]#.,Dicen que más allá del #río bajo el lago# espera #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_BOSS_KEY_CHEST::138,CLEAR,They say that dodging #rolling boulders in the Water Temple# leads to #[1]#.,Dicen que esquivar #rocas rodantes en el Templo del Agua# conduce a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_BOSS_KEY_CHEST::139,CLEAR,They say that dodging #rolling boulders under the lake# leads to #[1]#.,Dicen que esquivar #rocas rodantes bajo el lago# conduce a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_GS_BEHIND_GATE::140,CLEAR,They say that a spider behind a #gate in the Water Temple# holds #[1]#.,Dicen que una araña detrás de una #reja en el Templo del Agua# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_GS_BEHIND_GATE::141,CLEAR,They say that a spider behind a #gate under the lake# holds #[1]#.,Dicen que una araña detrás de una #reja bajo el lago# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_FREESTANDING_KEY::142,CLEAR,They say that hidden in a #box in the Water Temple# lies #[1]#.,Dicen que escondida en una #caja en el Templo del Agua# yace #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_FREESTANDING_KEY::143,CLEAR,They say that hidden in a #box under the lake# lies #[1]#.,Dicen que escondida en una #caja bajo el lago# yace #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_GS_FREESTANDING_KEY_AREA::144,CLEAR,They say that the #locked spider in the Water Temple# holds #[1]#.,Dicen que la #araña encerrada en el Templo del Agua# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_GS_FREESTANDING_KEY_AREA::145,CLEAR,They say that the #locked spider under the lake# holds #[1]#.,Dicen que la #araña encerrada bajo el lago# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_GS_TRIPLE_WALL_TORCH::146,CLEAR,They say that a spider behind a #gate in the Water Temple# holds #[1]#.,Dicen que una araña detrás de una #reja en el Templo del Agua# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_GS_TRIPLE_WALL_TORCH::147,CLEAR,They say that a spider behind a #gate under the lake# holds #[1]#.,Dicen que una araña detrás de una #reja bajo el lago# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GERUDO_TRAINING_GROUND_UNDERWATER_SILVER_RUPEE_CHEST::148,CLEAR,They say that those who seek #sunken silver rupees# will find #[1]#.,Dicen que quienes buscan #rupias plateadas hundidas# encontrarán #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GERUDO_TRAINING_GROUND_MQ_UNDERWATER_SILVER_RUPEE_CHEST::149,CLEAR,They say that those who seek #sunken silver rupees# will find #[1]#.,Dicen que quienes buscan #rupias plateadas hundidas# encontrarán #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GERUDO_TRAINING_GROUND_MAZE_PATH_FINAL_CHEST::150,CLEAR,They say that the final prize of #the thieves' training# is #[1]#.,Dicen que el premio final del #entrenamiento de los ladrones# es #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GERUDO_TRAINING_GROUND_MQ_ICE_ARROWS_CHEST::151,CLEAR,They say that the final prize of #the thieves' training# is #[1]#.,Dicen que el premio final del #entrenamiento de los ladrones# es #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_BOTTOM_OF_THE_WELL_LENS_OF_TRUTH_CHEST::152,CLEAR,They say that #Dead Hand in the well# holds #[1]#.,Dicen que #Dead Hand en el pozo# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_BOTTOM_OF_THE_WELL_LENS_OF_TRUTH_CHEST::153,CLEAR,They say that the well's #grasping ghoul# hides #[1]#.,Dicen que el #espectral aferrado del pozo# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_BOTTOM_OF_THE_WELL_LENS_OF_TRUTH_CHEST::154,CLEAR,They say that a #nether dweller in the well# holds #[1]#.,Dicen que un #morador del inframundo en el pozo# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_BOTTOM_OF_THE_WELL_MQ_COMPASS_CHEST::155,CLEAR,They say that #Dead Hand in the well# holds #[1]#.,Dicen que #Dead Hand en el pozo# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_BOTTOM_OF_THE_WELL_MQ_COMPASS_CHEST::156,CLEAR,They say that the well's #grasping ghoul# hides #[1]#.,Dicen que el #espectral aferrado del pozo# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_BOTTOM_OF_THE_WELL_MQ_COMPASS_CHEST::157,CLEAR,They say that a #nether dweller in the well# holds #[1]#.,Dicen que un #morador del inframundo en el pozo# guarda #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_SILVER_GAUNTLETS_CHEST::158,CLEAR,They say that upon the #Colossus's right hand# is #[1]#.,Dicen que sobre la #mano derecha del Coloso# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_SILVER_GAUNTLETS_CHEST::159,CLEAR,They say that the treasure #sought by Nabooru# is #[1]#.,Dicen que el tesoro #buscado por Nabooru# es #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_MIRROR_SHIELD_CHEST::160,CLEAR,They say that upon the #Colossus's left hand# is #[1]#.,Dicen que sobre la #mano izquierda del Coloso# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_MQ_CHILD_HAMMER_SWITCH_CHEST::161,CLEAR,They say that a #temporal paradox in the Spirit Temple# yields #[1]#.,Dicen que una #paradoja temporal en el Templo del Espíritu# produce #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_MQ_CHILD_HAMMER_SWITCH_CHEST::162,CLEAR,They say that a #temporal paradox in the Colossus# yields #[1]#.,Dicen que una #paradoja temporal en el Coloso# produce #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_MQ_SYMPHONY_ROOM_CHEST::163,CLEAR,They say that a #symphony in the Spirit Temple# yields #[1]#.,Dicen que una #sinfonía en el Templo del Espíritu# produce #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_MQ_SYMPHONY_ROOM_CHEST::164,CLEAR,They say that a #symphony in the Colossus# yields #[1]#.,Dicen que una #sinfonía en el Coloso# produce #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_MQ_GS_SYMPHONY_ROOM::165,CLEAR,They say that a #spider's symphony in the Spirit Temple# yields #[1]#.,Dicen que una #sinfonía de arañas en el Templo del Espíritu# produce #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_MQ_GS_SYMPHONY_ROOM::166,CLEAR,They say that a #spider's symphony in the Colossus# yields #[1]#.,Dicen que una #sinfonía de arañas en el Coloso# produce #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SHADOW_TEMPLE_INVISIBLE_FLOORMASTER_CHEST::167,CLEAR,They say that shadows in an #invisible maze# guard #[1]#.,Dicen que sombras en un #laberinto invisible# guardan #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SHADOW_TEMPLE_MQ_BOMB_FLOWER_CHEST::168,CLEAR,They say that shadows in an #invisible maze# guard #[1]#.,Dicen que sombras en un #laberinto invisible# guardan #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DESERT_COLOSSUS_TO_COLOSSUS_GROTTO::169,CLEAR,They say that lifting a #rock in the desert# reveals #[1]#.,Dicen que levantar una #roca en el desierto# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_GROTTO_LEDGE_TO_GV_OCTOROK_GROTTO::170,CLEAR,They say that a rock on #a ledge in the valley# hides #[1]#.,Dicen que una roca en un #baldío del valle# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GC_GROTTO_PLATFORM_TO_GC_GROTTO::171,CLEAR,They say that a #pool of lava# in Goron City blocks the way to #[1]#.,Dicen que una #piscina de lava# en Ciudad Goron bloquea el camino hacia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GERUDO_FORTRESS_TO_GF_STORMS_GROTTO::172,CLEAR,They say that a #storm within Gerudo's Fortress# reveals #[1]#.,Dicen que una #tormenta dentro de la Fortaleza Gerudo# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZORAS_DOMAIN_TO_ZD_STORMS_GROTTO::173,CLEAR,They say that a #storm within Zora's Domain# reveals #[1]#.,Dicen que una #tormenta dentro del Dominio Zora# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_HYRULE_CASTLE_GROUNDS_TO_HC_STORMS_GROTTO::174,CLEAR,They say that a #storm near the castle# reveals #[1]#.,Dicen que una #tormenta cerca del castillo# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_FORTRESS_SIDE_TO_GV_STORMS_GROTTO::175,CLEAR,They say that a #storm in the valley# reveals #[1]#.,Dicen que una #tormenta en el valle# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DESERT_COLOSSUS_TO_COLOSSUS_GREAT_FAIRY_FOUNTAIN::176,CLEAR,They say that a #fractured desert wall# hides #[1]#.,Dicen que una #pared agrietada del desierto# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GANONS_CASTLE_GROUNDS_TO_OGC_GREAT_FAIRY_FOUNTAIN::177,CLEAR,They say that a #heavy pillar# outside the castle obstructs #[1]#.,Dicen que un #pesado pilar# fuera del castillo obstruye #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZORAS_FOUNTAIN_TO_ZF_GREAT_FAIRY_FOUNTAIN::178,CLEAR,They say that a #fountain wall# hides #[1]#.,Dicen que una #pared de la fuente# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_FORTRESS_SIDE_TO_GV_CARPENTER_TENT::179,CLEAR,They say that a #tent in the valley# covers #[1]#.,Dicen que una #carpa en el valle# cubre #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_WARP_PAD_REGION_TO_SHADOW_TEMPLE_ENTRYWAY::180,CLEAR,"They say that at the #back of the Graveyard#, there is #[1]#.","Dicen que al #fondo del Cementerio#, hay #[1]#.",YES,NONE,NONE,PASS
Hint::RHT_LAKE_HYLIA_TO_WATER_TEMPLE_LOBBY::181,CLEAR,"They say that deep #under a vast lake#, one can find #[1]#.","Dicen que en lo profundo #bajo un vasto lago#, se puede encontrar #[1]#.",YES,NONE,NONE,PASS
Hint::RHT_GERUDO_FORTRESS_TO_GERUDO_TRAINING_GROUND_LOBBY::182,CLEAR,They say that paying a #fee to the Gerudos# grants access to #[1]#.,Dicen que pagar una #tarifa a los Gerudo# otorga acceso a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZORAS_FOUNTAIN_TO_JABU_JABUS_BELLY_BEGINNING::183,CLEAR,"They say that inside #Jabu-Jabu#, one can find #[1]#.","Dicen que dentro de #Jabu-Jabu#, se puede encontrar #[1]#.",YES,NONE,NONE,PASS
Hint::RHT_KAKARIKO_VILLAGE_TO_BOTTOM_OF_THE_WELL::184,CLEAR,They say that a #village well# leads to #[1]#.,Dicen que un #pozo del pueblo# conduce a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LINKS_POCKET::185,CLEAR,Link's Pocket,el bolsillo de Link,YES,NONE,NONE,PASS
Hint::RHT_KOKIRI_FOREST::186,CLEAR,Kokiri Forest,Bosque Kokiri,YES,NONE,NONE,PASS
Hint::RHT_THE_LOST_WOODS::187,CLEAR,the Lost Woods,el Bosque Perdido,YES,NONE,NONE,PASS
Hint::RHT_SACRED_FOREST_MEADOW::188,CLEAR,Sacred Forest Meadow,Pradera Sagrada del Bosque,YES,NONE,NONE,PASS
Hint::RHT_HYRULE_FIELD::189,CLEAR,Hyrule Field,Campo de Hyrule,YES,NONE,NONE,PASS
Hint::RHT_LAKE_HYLIA::190,CLEAR,Lake Hylia,Lago Hylia,YES,NONE,NONE,PASS
Hint::RHT_GERUDO_VALLEY::191,CLEAR,Gerudo Valley,Valle Gerudo,YES,NONE,NONE,PASS
Hint::RHT_GERUDO_FORTRESS::192,CLEAR,Gerudo's Fortress,Fortaleza Gerudo,YES,NONE,NONE,PASS
Hint::RHT_HAUNTED_WASTELAND::193,CLEAR,Haunted Wasteland,Páramo Embrujado,YES,NONE,NONE,PASS
Hint::RHT_DESERT_COLOSSUS::194,CLEAR,Desert Colossus,Coloso del Desierto,YES,NONE,NONE,PASS
Hint::RHT_THE_MARKET::195,CLEAR,the Market,el Mercado,YES,NONE,NONE,PASS
Hint::RHT_TEMPLE_OF_TIME::196,CLEAR,Temple of Time,Templo del Tiempo,YES,NONE,NONE,PASS
Hint::RHT_CASTLE_GROUNDS::197,CLEAR,the Castle Grounds,los Jardines del Castillo,YES,NONE,NONE,PASS
Hint::RHT_HYRULE_CASTLE::198,CLEAR,Hyrule Castle,Castillo de Hyrule,YES,NONE,NONE,PASS
Hint::RHT_OUTSIDE_GANONS_CASTLE::199,CLEAR,outside Ganon's Castle,fuera del Castillo de Ganon,YES,NONE,NONE,PASS
Hint::RHT_KAKARIKO_VILLAGE::200,CLEAR,Kakariko Village,Pueblo Kakariko,YES,NONE,NONE,PASS
Hint::RHT_THE_GRAVEYARD::201,CLEAR,the Graveyard,el Cementerio,YES,NONE,NONE,PASS
Hint::RHT_DEATH_MOUNTAIN_TRAIL::202,CLEAR,Death Mountain Trail,Camino de la Montaña Muerte,YES,NONE,NONE,PASS
Hint::RHT_GORON_CITY::203,CLEAR,Goron City,Ciudad Goron,YES,NONE,NONE,PASS
Hint::RHT_DEATH_MOUNTAIN_CRATER::204,CLEAR,Death Mountain Crater,Cráter de la Montaña Muerte,YES,NONE,NONE,PASS
Hint::RHT_ZORAS_RIVER::205,CLEAR,Zora's River,Río Zora,YES,NONE,NONE,PASS
Hint::RHT_ZORAS_DOMAIN::206,CLEAR,Zora's Domain,Dominio Zora,YES,NONE,NONE,PASS
Hint::RHT_ZORAS_FOUNTAIN::207,CLEAR,Zora's Fountain,Fuente Zora,YES,NONE,NONE,PASS
Hint::RHT_LON_LON_RANCH::208,CLEAR,Lon Lon Ranch,Rancho Lon Lon,YES,NONE,NONE,PASS
Hint::RHT_KF_LINKS_HOUSE::209,CLEAR,Link's House,Casa de Link,YES,NONE,NONE,PASS
Hint::RHT_KF_MIDOS_HOUSE::210,CLEAR,Mido's house,casa de Mido,YES,NONE,NONE,PASS
Hint::RHT_KF_SARIAS_HOUSE::211,CLEAR,Saria's House,Casa de Saria,YES,NONE,NONE,PASS
Hint::RHT_KF_HOUSE_OF_TWINS::212,CLEAR,the #House of Twins#,la #Casa de los Gemelos#,YES,NONE,NONE,PASS
Hint::RHT_KF_KNOW_IT_ALL_HOUSE::213,CLEAR,Know-It-All Brothers' House,Casa de los Hermanos Sabiondo,YES,NONE,NONE,PASS
Hint::RHT_KF_KOKIRI_SHOP::214,CLEAR,the #Kokiri Shop#,la #Tienda Kokiri#,YES,NONE,NONE,PASS
Hint::RHT_LH_LAB::215,CLEAR,the #Lakeside Laboratory#,el #Laboratorio del Lago#,YES,NONE,NONE,PASS
Hint::RHT_LH_FISHING_POND::216,CLEAR,the #Fishing Pond#,el #Estanque de Pesca#,YES,NONE,NONE,PASS
Hint::RHT_GV_CARPENTER_TENT::217,CLEAR,the #Carpenters' tent#,la #carpa de los Carpinteros#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_GUARD_HOUSE::218,CLEAR,the #Guard House#,la #Casa de la Guardia#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_MASK_SHOP::219,CLEAR,the #Happy Mask Shop#,la #Tienda de Máscaras Felices#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_BOMBCHU_BOWLING::220,CLEAR,the #Bombchu Bowling Alley#,la #Bolera Bombchu#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_POTION_SHOP::221,CLEAR,the #Market Potion Shop#,la #Tienda de Pociones del Mercado#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_TREASURE_CHEST_GAME::222,CLEAR,the #Treasure Chest Shop#,la #Tienda de Cofres del Tesoro#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_BOMBCHU_SHOP::223,CLEAR,the #Bombchu Shop#,la #Tienda Bombchu#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_MAN_IN_GREEN_HOUSE::224,CLEAR,Man in Green's House,Casa del Hombre de Verde,YES,NONE,NONE,PASS
Hint::RHT_KAK_WINDMILL::225,CLEAR,the #Windmill#,el #Molino#,YES,NONE,NONE,PASS
Hint::RHT_KAK_CARPENTER_BOSS_HOUSE::226,CLEAR,the #Carpenters' Boss House#,la #Casa del Jefe Carpintero#,YES,NONE,NONE,PASS
Hint::RHT_KAK_HOUSE_OF_SKULLTULA::227,CLEAR,the #House of Skulltula#,la #Casa de Skulltula#,YES,NONE,NONE,PASS
Hint::RHT_KAK_IMPAS_HOUSE::228,CLEAR,Impa's House,Casa de Impa,YES,NONE,NONE,PASS
Hint::RHT_KAK_IMPAS_HOUSE_BACK::229,CLEAR,Impa's cow cage,jaula de la vaca de Impa,YES,NONE,NONE,PASS
Hint::RHT_KAK_ODD_POTION_BUILDING::230,CLEAR,Granny's Potion Shop,Tienda de Pociones de la Abuelita,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_DAMPES_HOUSE::231,CLEAR,Dampé's Hut,Cabaña de Dampé,YES,NONE,NONE,PASS
Hint::RHT_GC_SHOP::232,CLEAR,the #Goron Shop#,la #Tienda Goron#,YES,NONE,NONE,PASS
Hint::RHT_ZD_SHOP::233,CLEAR,the #Zora Shop#,la #Tienda Zora#,YES,NONE,NONE,PASS
Hint::RHT_LLR_TALONS_HOUSE::234,CLEAR,Talon's House,Casa de Talon,YES,NONE,NONE,PASS
Hint::RHT_LLR_STABLES::235,CLEAR,a #stable#,una #cuadra#,YES,NONE,NONE,PASS
Hint::RHT_LLR_TOWER::236,CLEAR,the #Lon Lon Tower#,la #Torre Lon Lon#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_BAZAAR::237,CLEAR,the #Market Bazaar#,el #Bazar del Mercado#,YES,NONE,NONE,PASS
Hint::RHT_MARKET_SHOOTING_GALLERY::238,CLEAR,a #Slingshot Shooting Gallery#,una #Galería de Tiro con resortera#,YES,NONE,NONE,PASS
Hint::RHT_KAK_BAZAAR::239,CLEAR,the #Kakariko Bazaar#,el #Bazar de Kakariko#,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_FRONT::240,CLEAR,the #Kakariko Potion Shop#,la #Tienda de Pociones de Kakariko#,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_BACK::241,CLEAR,the #Kakariko Potion Shop#,la #Tienda de Pociones de Kakariko#,YES,NONE,NONE,PASS
Hint::RHT_KAK_SHOOTING_GALLERY::242,CLEAR,a #Bow Shooting Gallery#,una #Galería de Tiro con Arco#,YES,NONE,NONE,PASS
Hint::RHT_COLOSSUS_GREAT_FAIRY_FOUNTAIN::243,CLEAR,a #Great Fairy Fountain#,una #Fuente del Hada#,YES,NONE,NONE,PASS
Hint::RHT_HC_GREAT_FAIRY_FOUNTAIN::244,CLEAR,a #Great Fairy Fountain#,una #Fuente del Hada#,YES,NONE,NONE,PASS
Hint::RHT_OGC_GREAT_FAIRY_FOUNTAIN::245,CLEAR,a #Great Fairy Fountain#,una #Fuente del Hada#,YES,NONE,NONE,PASS
Hint::RHT_DMC_GREAT_FAIRY_FOUNTAIN::246,CLEAR,a #Great Fairy Fountain#,una #Fuente del Hada#,YES,NONE,NONE,PASS
Hint::RHT_DMT_GREAT_FAIRY_FOUNTAIN::247,CLEAR,a #Great Fairy Fountain#,una #Fuente del Hada#,YES,NONE,NONE,PASS
Hint::RHT_ZF_GREAT_FAIRY_FOUNTAIN::248,CLEAR,a #Great Fairy Fountain#,una #Fuente del Hada#,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_SHIELD_GRAVE::249,CLEAR,a #grave with a free chest#,una #tumba con un cofre libre#,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_HEART_PIECE_GRAVE::250,CLEAR,a chest spawned by #Sun's Song#,un cofre aparecido por #Canción del Sol#,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_COMPOSERS_GRAVE::251,CLEAR,the #Composers' Grave#,la #Tumba de los Compositores#,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_DAMPES_GRAVE::252,CLEAR,Dampé's Grave,Tumba de Dampé,YES,NONE,NONE,PASS
Hint::RHT_DMT_COW_GROTTO::253,CLEAR,a solitary #Cow#,una solitaria #Vaca#,YES,NONE,NONE,PASS
Hint::RHT_HC_STORMS_GROTTO::254,CLEAR,a sandy grotto with #fragile walls#,una cueva arenosa con #paredes frágiles#,YES,NONE,NONE,PASS
Hint::RHT_HF_TEKTITE_GROTTO::255,CLEAR,a pool guarded by a #Tektite#,una poza vigilada por un #Tektite#,YES,NONE,NONE,PASS
Hint::RHT_HF_NEAR_KAK_GROTTO::256,CLEAR,a #Big Skulltula# guarding a Gold one,un #Big Skulltula# custodiando uno Dorado,YES,NONE,NONE,PASS
Hint::RHT_HF_COW_GROTTO::257,CLEAR,a grotto full of #spider webs#,una cueva llena de #telarañas#,YES,NONE,NONE,PASS
