id,system,english,spanish,is_intentional_proper_noun,is_cvar_identifier,status,notes
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1366,SOH_UI,Consumable_Hearts2,Consumable_Hearts2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1368,SOH_UI,Consumable_Hearts3,Consumable_Hearts3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1369,SOH_UI,Consumable_Hearts4,Consumable_Hearts4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1372,SOH_UI,Consumable_Hearts5,Consumable_Hearts5,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1374,SOH_UI,Consumable_Hearts6,Consumable_Hearts6,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1376,SOH_UI,Consumable_Hearts7,Consumable_Hearts7,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1378,SOH_UI,Consumable_Hearts8,Consumable_Hearts8,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1380,SOH_UI,Consumable_Hearts9,Consumable_Hearts9,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1382,SOH_UI,Consumable_Hearts10,Consumable_Hearts10,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1388,SOH_UI,Consumable_Magic1,Consumable_Magic1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1390,SOH_UI,Consumable_Magic2,Consumable_Magic2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1392,SOH_UI,Consumable_Magic3,Consumable_Magic3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1394,SOH_UI,Consumable_Magic4,Consumable_Magic4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1396,SOH_UI,Consumable_Magic5,Consumable_Magic5,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1398,SOH_UI,Consumable_Magic6,Consumable_Magic6,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1405,SOH_UI,NPC_GoldenSkulltula1,NPC_GoldenSkulltula1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1407,SOH_UI,NPC_GoldenSkulltula2,NPC_GoldenSkulltula2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1409,SOH_UI,NPC_GoldenSkulltula3,NPC_GoldenSkulltula3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1411,SOH_UI,NPC_GoldenSkulltula4,NPC_GoldenSkulltula4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1413,SOH_UI,NPC_GoldenSkulltula5,NPC_GoldenSkulltula5,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1415,SOH_UI,NPC_GoldenSkulltula6,NPC_GoldenSkulltula6,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1417,SOH_UI,NPC_GoldenSkulltula7,NPC_GoldenSkulltula7,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1419,SOH_UI,NPC_GoldenSkulltula8,NPC_GoldenSkulltula8,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1421,SOH_UI,NPC_GoldenSkulltula9,NPC_GoldenSkulltula9,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1423,SOH_UI,NPC_GoldenSkulltula10,NPC_GoldenSkulltula10,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1430,SOH_UI,NPC_Gerudo1,NPC_Gerudo1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1432,SOH_UI,NPC_Gerudo2,NPC_Gerudo2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1434,SOH_UI,NPC_Gerudo3,NPC_Gerudo3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1436,SOH_UI,NPC_Gerudo4,NPC_Gerudo4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1438,SOH_UI,NPC_Gerudo5,NPC_Gerudo5,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1440,SOH_UI,NPC_Gerudo6,NPC_Gerudo6,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1442,SOH_UI,NPC_Gerudo7,NPC_Gerudo7,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1444,SOH_UI,NPC_Gerudo8,NPC_Gerudo8,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1451,SOH_UI,NPC_MetalTrap1,NPC_MetalTrap1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1458,SOH_UI,Title_N64LogoRed1,Title_N64LogoRed1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1460,SOH_UI,Title_N64LogoRed2,Title_N64LogoRed2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1466,SOH_UI,Title_N64LogoBlue1,Title_N64LogoBlue1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1468,SOH_UI,Title_N64LogoBlue2,Title_N64LogoBlue2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1474,SOH_UI,Title_N64LogoGreen1,Title_N64LogoGreen1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1476,SOH_UI,Title_N64LogoGreen2,Title_N64LogoGreen2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1482,SOH_UI,Title_N64LogoYellow1,Title_N64LogoYellow1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1484,SOH_UI,Title_N64LogoYellow2,Title_N64LogoYellow2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1722,SOH_UI,VisualAgony,VisualAgony,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1759,SOH_UI,DpadEquips,DpadEquips,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1778,SOH_UI,Minimap,Minimap,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1790,SOH_UI,Carrots,Carrots,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1793,SOH_UI,Timers,Timers,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1844,SOH_UI,Reset##EnemyHealthBarWidth,Reset##EnemyHealthBarWidth,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1877,SOH_UI,LetItSnow,LetItSnow,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1898,SOH_UI,Reset##Link_BodySize,Reset##Link_BodySize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1922,SOH_UI,Reset##Link_HeadScale,Reset##Link_HeadScale,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1937,SOH_UI,Reset##Link_SwordScale,Reset##Link_SwordScale,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1950,SOH_UI,Reset##BunnyHood_EarLength,Reset##BunnyHood_EarLength,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1963,SOH_UI,Reset##BunnyHood_EarSpread,Reset##BunnyHood_EarSpread,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1976,SOH_UI,Reset##Goron_NeckLength,Reset##Goron_NeckLength,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1980,SOH_UI,UnfixGoronSpin,UnfixGoronSpin,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1994,SOH_UI,Reset##Fairies_Size,Reset##Fairies_Size,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2007,SOH_UI,Reset##N64Logo_SpinSpeed,Reset##N64Logo_SpinSpeed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2020,SOH_UI,Reset##Moon_Size,Reset##Moon_Size,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2035,SOH_UI,Reset##Kak_Windmill_Speed,Reset##Kak_Windmill_Speed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2073,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2196,SOH_UI,Random##,Random##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2204,SOH_UI,Rainbow##,Rainbow##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2214,SOH_UI,Locked##,Locked##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2219,SOH_UI,Reset##,Reset##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2234,SOH_UI,Random##,Random##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2238,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2246,SOH_UI,Reset##,Reset##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2258,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2267,SOH_UI,Gamecube,Gamecube,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2362,SOH_UI,DefaultColorScheme,DefaultColorScheme,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2368,SOH_UI,RainbowSync,RainbowSync,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2370,SOH_UI,RainbowSpeed,RainbowSpeed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2380,SOH_UI,RandomizeAllOnNewScene,RandomizeAllOnNewScene,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2386,SOH_UI,RandomizeAllOnRandoGen,RandomizeAllOnRandoGen,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2391,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2399,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2430,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2438,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2448,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2460,SOH_UI,AdvancedMode,AdvancedMode,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2469,SOH_UI,CosmeticsContextTabBar,CosmeticsContextTabBar,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2483,SOH_UI,Keys,Keys,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
