id,system,english,spanish_before,risk_class,gameplay_critical,source_file,source_line,actor,scene,context_summary,evidence,glossary_terms,issue_found,decision,spanish_after,confidence,reviewer_note
0x0032,MAIN_GAME,"You got Bombs! On the Select Item Subscreen, you can set it to [R], [L] or [Z]. --- PAGE --- Use [C] to lift and place it. Press [C] while running to throw it. If you see something suspicious, bomb it!","¡Obtuviste Bombas! En el submenú de Selección de Items, puedes asignarlas a [R], [L] o [Z]. --- PAGE --- Usa [C] para levantarlas y colocarlas. Presiona [C] mientras corres para lanzarlas. Si ves algo sospechosos, ¡bombardéalos!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste Bombas! En el submenú de Selección de Items, puedes asignarlas a [R], [L] o [Z]. --- PAGE --- Usa [C] para levantarlas y colocarlas. Presiona [C] mientras corres para lanzarlas. Si ves algo sospechosos, ¡bombardéalos!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0033,MAIN_GAME,"You got Bombchu! On the Select Item Subscreen, you can set it to [R], [L] or [Z]. --- PAGE ---  Carry and place with [C]. This is a new type bomb that can even crawl up walls. Aim well and release it!","¡Obtuviste Bombchu! En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z]. --- PAGE ---  Lleva y coloca con [C]. Este es un nuevo tipo de bomba que puede incluso trepar por paredes. ¡Apunta bien y suéltalo!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste Bombchu! En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z]. --- PAGE ---  Lleva y coloca con [C]. Este es un nuevo tipo de bomba que puede incluso trepar por paredes. ¡Apunta bien y suéltalo!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0034,MAIN_GAME,"You got a Deku Nut! On the Select Item Subscreen, you can set it to [R], [L] or [Z]. --- PAGE --- Set it to [C] and try  throwing it! It will flash and  stun the enemy!","¡Obtuviste una Nuez Deku! En el submenú de Selección de Items, puedes asignarla a [R], [L] o [Z]. --- PAGE --- Asigna a [C] e intenta lanzarla. ¡Brillará y atontará al enemigo!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste una Nuez Deku! En el submenú de Selección de Items, puedes asignarla a [R], [L] o [Z]. --- PAGE --- Asigna a [C] e intenta lanzarla. ¡Brillará y atontará al enemigo!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0035,MAIN_GAME,"You found the Boomerang! On the Select Item Subscreen, you can set it to [R], [L] or [Z]. --- PAGE --- Press [C] to use it to  attack distant enemies!","¡Encontraste el Bumerán! En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z]. --- PAGE --- ¡Presiona [C] para usarlo contra enemigos lejanos!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Encontraste el Bumerán! En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z]. --- PAGE --- ¡Presiona [C] para usarlo contra enemigos lejanos!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0036,MAIN_GAME,"You found the Hookshot! It's a spring-loaded chain that you can cast out to hook things. --- PAGE --- You can use it to drag distant items toward you, or you can use it to pull yourself toward something. --- PAGE --- While holding [C], you can aim with [D-Pad]. Shoot it by releasing [C].","¡Encontraste el Anclaje! Es una cadena con muelle que puedes lanzar para enganchar cosas. --- PAGE --- Puedes usarlo para arrastrar objetos lejanos hacia ti, o puedes usarlo para tirarte de ti hacia algo. --- PAGE --- Mientras sostienes [C], puedes apuntar con [D-Pad]. Disparalo soltando [C].",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,Replaced Anclaje with Gancho and fixed Dispáralo accent,CORRECTED,"¡Encontraste el Anclaje! Es una cadena con muelle que puedes lanzar para enganchar cosas. --- PAGE --- Puedes usarlo para arrastrar objetos lejanos hacia ti, o puedes usarlo para tirarte de ti hacia algo. --- PAGE --- Mientras sostienes [C], puedes apuntar con [D-Pad]. Disparalo soltando [C].",HIGH,Align with official LATAM Hookshot terminology
0x0037,MAIN_GAME,"You got a Deku Stick! On the Select Item Subscreen, you can set it to [R], [L] or [Z]. --- PAGE --- Set it to [C] and swing it with [C]! --- PAGE --- When you want to put it away,  stand still and press [A].  You can carry up to 10 sticks, but don't waste them.","¡Obtuviste un Palo Deku! En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z]. --- PAGE --- Asigna a [C] y golpea con [C]. --- PAGE --- Cuando quieras guardarlo, párate quieto y presiona [A]. Puedes cargar hasta 10 palos, pero no los desperdicies.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste un Palo Deku! En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z]. --- PAGE --- Asigna a [C] y golpea con [C]. --- PAGE --- Cuando quieras guardarlo, párate quieto y presiona [A]. Puedes cargar hasta 10 palos, pero no los desperdicies.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0038,MAIN_GAME,"You found the Megaton Hammer! Press [C] to smash and break  junk! It's so heavy, you need to  use two hands to swing it!",¡Encontraste el Martillo Megatón! Presiona [C] para aplastar y romper trbasura. ¡Es tan pesado que necesitas usar las dos manos para golpearlo!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Encontraste el Martillo Megatón! Presiona [C] para aplastar y romper trbasura. ¡Es tan pesado que necesitas usar las dos manos para golpearlo!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0039,MAIN_GAME,"You found the Lens of Truth! Set it to [C] and press [C] to  look through it! Mysterious  things are hidden everywhere! --- PAGE --- Be sure to try to use it outside of the well. Seeing the truth will cost magic power, so press [C] again to stop using it.","¡Encontraste la Lente de la Verdad! Asigna a [C] y presiona [C] para mirar a través de ella. ¡Cosas misteriosas están escondidas en todas partes! --- PAGE --- Asegúrate de intentar usarla fuera del pozo. Ver la verdad costará poder mágico, así que presiona [C] para dejar de usarla.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Encontraste la Lente de la Verdad! Asigna a [C] y presiona [C] para mirar a través de ella. ¡Cosas misteriosas están escondidas en todas partes! --- PAGE --- Asegúrate de intentar usarla fuera del pozo. Ver la verdad costará poder mágico, así que presiona [C] para dejar de usarla.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x003B,MAIN_GAME,You cast Farore's Wind! [CHOICE:3]Return to the Warp Point Dispel the Warp Point Exit,¡Lanzaste el Viento de Farore! [CHOICE:3]Regresar al Punto de Warp Disipar el Punto de Warp Salir,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Lanzaste el Viento de Farore! [CHOICE:3]Regresar al Punto de Warp Disipar el Punto de Warp Salir,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0042,MAIN_GAME,"You got an Empty Bottle! After you put something in this bottle, set it to [C] when you want to use the item inside.","¡Obtuviste una Botella Vacía! Después de poner algo en esta botella, asígnala a [C] cuando quieras usar el objeto de adentro.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste una Botella Vacía! Después de poner algo en esta botella, asígnala a [C] cuando quieras usar el objeto de adentro.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0043,MAIN_GAME,"You got a Red Potion! On the Select Item Subscreen, set it to [R], [L] or [Z]. --- PAGE --- Drink it with [C] to recover your life energy. You carry this potion in one of your bottles.","¡Obtuviste una Poción Roja! En el submenú de Selección de Items, asigna a [R], [L] o [Z]. --- PAGE --- Bébela con [C] para recuperar tu energía vital. Llevas esta poción en una de tus botellas.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste una Poción Roja! En el submenú de Selección de Items, asigna a [R], [L] o [Z]. --- PAGE --- Bébela con [C] para recuperar tu energía vital. Llevas esta poción en una de tus botellas.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0044,MAIN_GAME,"You got a Green Potion! On the Select Item Subscreen, set it to [R], [L] or [Z]. --- PAGE --- Drink it with [C] to recover your magic power. You carry this potion in one of your bottles.","¡Obtuviste una Poción Verde! En el submenú de Selección de Items, asigna a [R], [L] o [Z]. --- PAGE --- Bébela con [C] para recuperar tu poder mágico. Llevas esta poción en una de tus botellas.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste una Poción Verde! En el submenú de Selección de Items, asigna a [R], [L] o [Z]. --- PAGE --- Bébela con [C] para recuperar tu poder mágico. Llevas esta poción en una de tus botellas.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0045,MAIN_GAME,You got a Blue Potion! Drink it with [C] to recover your life energy and magic power.,¡Obtuviste una Poción Azul! Bébela con [C] para recuperar tu energía vital y poder mágico.,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Obtuviste una Poción Azul! Bébela con [C] para recuperar tu energía vital y poder mágico.,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0047,MAIN_GAME,"You got a Fish! Use it with [C] and something  might happen... It looks so  fresh and delicious! --- PAGE --- On the Select Item Subscreen, you can set it to [R], [L] or [Z], and then press that [C] to use it.","¡Obtuviste un Pez! Usalo con [C] y algo podría suceder... ¡Se ve tan fresco y delicioso! --- PAGE --- En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z], y luego presionar [C] para usarlo.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste un Pez! Usalo con [C] y algo podría suceder... ¡Se ve tan fresco y delicioso! --- PAGE --- En el submenú de Selección de Items, puedes asignarlo a [R], [L] o [Z], y luego presionar [C] para usarlo.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0048,MAIN_GAME,"You got a Magic Bean! Find a suitable spot for a garden and plant it with [C]. Then, wait for something fun to happen! --- PAGE --- On the Select Item Subscreen, you can set it to [R], [L] or [Z], and then use that [C] to plant it.","¡Obtuviste una Semilla Mágica! Busca un lugar adecuado para un jardín y plántala con [C]. Luego, espera a que algo divertido suceda. --- PAGE --- En el submenú de Selección de Items, puedes asignarla a [R], [L] o [Z], y luego usar [C] para plantarla.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste una Semilla Mágica! Busca un lugar adecuado para un jardín y plántala con [C]. Luego, espera a que algo divertido suceda. --- PAGE --- En el submenú de Selección de Items, puedes asignarla a [R], [L] o [Z], y luego usar [C] para plantarla.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x004B,MAIN_GAME,"You got the Giant's Knife! Hold it with both hands and use  [B] to attack! It's so long, you can't use it with a shield.",¡Obtuviste la Cuchilla del Gigante! Sostenla con ambas manos y usa [B] para atacar. ¡Es tan larga que no puedes usarla con escudo!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Obtuviste la Cuchilla del Gigante! Sostenla con ambas manos y usa [B] para atacar. ¡Es tan larga que no puedes usarla con escudo!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x004E,MAIN_GAME,You found the Mirror Shield! The shield's polished surface can reflect light or energy. Press [C-Down] to use it.,¡Encontraste el Escudo Espejo! La superficie pulida del escudo puede reflejar luz o energía. Presiona [C-Down] para usarlo.,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Encontraste el Escudo Espejo! La superficie pulida del escudo puede reflejar luz o energía. Presiona [C-Down] para usarlo.,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x004F,MAIN_GAME,You found the Longshot! It's an upgraded Hookshot. It extends twice as far!,¡Encontraste el Anclaje Largo! Es un Anclaje mejorado. ¡Se extiende el doble de lejos!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,Replaced Anclaje Largo with Gancho Largo,CORRECTED,¡Encontraste el Anclaje Largo! Es un Anclaje mejorado. ¡Se extiende el doble de lejos!,HIGH,Align with official LATAM Longshot terminology
0x0050,MAIN_GAME,"You got a Goron Tunic! This heat-resistant tunic is adult size, so it won't fit a kid... Going to a hot place? No worry!","¡Obtuviste una Túnica Goron! Esta túnica resistente al calor es de talla adulta, así que no le queda a un niño... ¿Yendo a un lugar caliente? ¡No te preocupes!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste una Túnica Goron! Esta túnica resistente al calor es de talla adulta, así que no le queda a un niño... ¿Yendo a un lugar caliente? ¡No te preocupes!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0051,MAIN_GAME,"You got a Zora Tunic! This diving suit is adult size, so it won't fit a kid. Wear it, and you won't drown underwater.","¡Obtuviste una Túnica Zora! Este traje de buceo es de talla adulta, así que no le queda a un niño. Úsala, y no te ahogarás bajo el agua.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Obtuviste una Túnica Zora! Este traje de buceo es de talla adulta, así que no le queda a un niño. Úsala, y no te ahogarás bajo el agua.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0052,MAIN_GAME,You got a Magic Jar! Your Magic Meter is filled!,¡Obtuviste un Tarro de Magia! ¡Tu Medidor de Magia está lleno!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Obtuviste un Tarro de Magia! ¡Tu Medidor de Magia está lleno!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0053,MAIN_GAME,"You got the Iron Boots! So heavy, you can't run. So heavy, you can't float.",¡Obtuviste las Botas de Hierro! Tan pesadas que no puedes correr. Tan pesadas que no puedes flotar.,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Obtuviste las Botas de Hierro! Tan pesadas que no puedes correr. Tan pesadas que no puedes flotar.,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x0054,MAIN_GAME,You got the Hover Boots! With these mysterious boots you can hover above the ground. The downside? No traction! --- PAGE --- You can even use these to walk for short periods where  there is no solid ground. Be brave and trust in the boots!,¡Obtuviste las Botas Voladoras! Con estas misteriosas botas puedes volar sobre el suelo. ¿Lo malo? ¡Sin tracción! --- PAGE --- Puedes incluso usarlas para caminar por períodos cortos donde no hay suelo firme. ¡Sé valiente y confía en las botas!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,Replaced Botas Voladoras with Botas Flotantes,CORRECTED,¡Obtuviste las Botas Flotantes! Con estas misteriosas botas puedes volar sobre el suelo. ¿Lo malo? ¡Sin tracción! --- PAGE --- Puedes incluso usarlas para caminar por períodos cortos donde no hay suelo firme. ¡Sé valiente y confía en las botas!,HIGH,Align with official LATAM glossary
