id,english,current_spanish,category,risk_level,context_source,context_summary,literal_translation_risk,gameplay_risk,terminology_risk,decision,corrected_spanish,confidence,notes
0x2055,"I'm gonna turn over a new leaf 
and work real hard from now on.","Voy a cambiar de actitud
y a trabajar duro de ahora en adelante.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2056,"Mr. Ingo... He must have been 
tempted by evil powers.
He's not really a bad person 
at all...","El señor Ingo... Debe haber sido
tentado por fuerzas del mal.
No es realmente una mala persona
en absoluto...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2057,"Z Z Z Z Z Z Z Z...
Mumble... It's not easy to
be a working man...","Z Z Z Z Z Z Z Z...
Mumble... No es fácil ser
un hombre trabajador...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2058,"It's been a while...
Do you want to race?
[CHOICE:2]Yes
No","Ha pasado un tiempo...
¿Quieres competir?
[CHOICE:2]Sí
No",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x2059,"If you change your mind,
come back anytime!","Si cambias de opinión,
¡vuelve cuando quieras!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x205A,"All right then! Scram,
ya little punk!","¡Está bien, entonces! ¡Vete,
chico travieso!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x205B,"Heh heh... Are you mad because 
you lost? If you're that upset,
how about another race?
--- PAGE ---
Bet 50 Rupees and race again?

[CHOICE:2]Race
Don't race","Je je... ¿Estás enojado porque
perdiste? Si estás tan molesto,
¿qué tal otra carrera?
--- PAGE ---
Apuesta 50 Rupias y compite otra vez.

[CHOICE:2]Correr
No correr",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x205C,Thank you so much. Heh heh!,¡Muchas gracias! ¡Je je!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x205D,"If I give ya more free of charge,
Ingo will get mad at me. So I'd
better sell it to you for the
normal price.","Si te lo doy gratis,
Ingo se enojará conmigo. Así que
mejor te lo vendo al precio
normal.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x205E,"Wanna buy milk for 30 Rupees?

[CHOICE:2]Buy
Don't buy","¿Quieres comprar leche por 30 Rupias?

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x205F,"Hi there, how are you?
I am Ingo. I feel so honored
to be allowed to work here.","¡Hola, qué tal!
Soy Ingo. Me siento muy honrado
de poder trabajar aquí.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2060,"You brave lad...
We must protect this beautiful
land of Hyrule!","Valiente muchacho...
¡Debemos proteger esta hermosa
tierra de Hyrule!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2061,"Oh, cute ocarina!
Are you going to play this song
with that ocarina?","¡Oh, qué ocarina tan bonita!
¿Vas a tocar esta canción
con esa ocarina?",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2062,"At the foot of Death Mountain
you will find my village, Kakariko.
That is where I was born and 
raised.
--- PAGE ---
You should talk to some of the
villagers there before you go up
Death Mountain.","Al pie del Monte Muerte
encontrarás mi pueblo, Kakariko.
Ahí fue donde nací y me
crié.
--- PAGE ---
Deberías hablar con algunos de
los aldeanos antes de subir
al Monte Muerte.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x2063,"The song I just taught you has
some mysterious power. Only 
Royal Family members are allowed
to learn this song.
--- PAGE ---
Remember, it will help to prove
your connection with the Royal 
Family.
--- PAGE ---
The Princess is waiting for you to 
return to the castle with the
stones. All right. We're counting
on you!","La canción que te acabo de enseñar
tiene un poder misterioso. Solo
los miembros de la Familia Real
pueden aprender esta canción.
--- PAGE ---
Recuerda, servirá para demostrar
tu conexión con la Familia
Real.
--- PAGE ---
La Princesa te espera para que
regreses al castillo con las
piedras. ¡Está bien! ¡Contamos
contigo!",NPC_DIALOGUE,MEDIUM_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2064,"Hoo hoot!
[PLAYER]...
Look up here!It appears that the time has 
finally come for you to start your 
adventure!
--- PAGE ---
You will encounter many hardships
ahead... That is your fate. Don't 
feel discouraged, even during the
toughest times!","¡Hoo hoot!
[PLAYER]...
¡Mira hacia arriba! Parece que el
momento finalmente ha llegado para
que comiences tu aventura!
--- PAGE ---
Encontrarás muchas dificultades
adelante... Ese es tu destino. No
te desanimes, ¡ni siquiera en los
momentos más difíciles!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2065,"Go straight this way and you will
see Hyrule Castle.
--- PAGE ---
You will meet a princess there...
--- PAGE ---
If you are lost and don't know 
which way to go, look at the 
Map.
--- PAGE ---
The areas you have explored will 
be shown on the Map. Press 
START to enter the Subscreens
and [C-Left] or [C-Down] to find the Map.
--- PAGE ---
On the Map Subscreen, you will
also see a flashing dot showing
you which way you should go next.","Sigue derecho por aquí y verás
el Castillo de Hyrule.
--- PAGE ---
Ahí conocerás a una princesa...
--- PAGE ---
Si te pierdes y no sabes
para dónde ir, mira el
Mapa.
--- PAGE ---
Los lugares que hayas explorado
se mostrarán en el Mapa. Presiona
START para entrar a las
Subpantallas y [C-Left] o [C-Down] para encontrar el Mapa.
--- PAGE ---
En la Subpantalla del Mapa, también
verás un punto parpadeante que te
muestra para dónde deberías ir
luego.",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2066,"Did you get all that?

[CHOICE:2]No
Yes","¿Entendiste todo?

[CHOICE:2]No
Sí",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x2067,"All right then, I'll see you around!
Hoot hoot hoot ho!","¡Está bien, entonces! ¡Nos vemos!
¡Hoot hoot hoot ho!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2068,"Hey, [PLAYER]! This way!The princess is inside the castle 
just ahead. Be careful not to get 
caught by the guards!
Ho ho ho hoot!","¡Oye, [PLAYER]! ¡Por aquí! La princesa
está dentro del castillo
justo adelante. ¡Ten cuidado de no
ser atrapado por los guardias!
¡Ho ho ho hoot!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2069,"On this ground, time flows 
normally.
--- PAGE ---
But time stands still while you
are in Lon Lon Ranch or in a town.
--- PAGE ---
If you want time to pass normally,
you'll need to leave town.
--- PAGE ---
Well, well, which way are you 
going to go now?
Hoo hoo hoot!","En esta tierra, el tiempo fluye
normalmente.
--- PAGE ---
Pero el tiempo se detiene mientras
estás en la Rancha Lon Lon o en un pueblo.
--- PAGE ---
Si quieres que el tiempo pase normalmente,
tendrás que salir del pueblo.
--- PAGE ---
Bueno, bueno, ¿para dónde vas
a ir ahora?
¡Hoo hoo hoot!",NPC_DIALOGUE,MEDIUM_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x206A,"Do you want to hear what I said 
again?
[CHOICE:2]Yes
No","¿Quieres escuchar lo que dije
otra vez?
[CHOICE:2]Sí
No",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x206B,"Hoooo. You're a smart kid.
Good luck, then. Hoo hoo.","Hoooo. Eres un chico inteligente.
Buena suerte, entonces. Hoo hoo.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x206C,"Hey, [PLAYER]! 
Wait a second, friend!
--- PAGE ---
Beyond this point you'll find 
Kakariko Village. Have you seen 
the Princess of Hyrule? If not, 
I suggest you go to the castle.","¡Oye, [PLAYER]!
¡Espera un segundo, amigo!
--- PAGE ---
Más allá de este punto encontrarás
el Pueblo Kakariko. ¿Viste a
la Princesa de Hyrule? Si no,
 te sugiero que vayas al castillo.",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x206D,"Hey, [PLAYER]! 
Look over here!Beyond this point you'll find
Kakariko Village. Watch your step!
Hoot hoo!","¡Oye, [PLAYER]!
¡Mira aquí! Más allá de este punto encontrarás
el Pueblo Kakariko. ¡Ten cuidado!
¡Hoot hoo!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x206E,"[PLAYER], you're the only
one who can complete the quest
ahead!
You must do your best! Hoo!","[PLAYER], tú eres el único
que puede completar la misión
que tienes por delante.
¡Debes hacer lo mejor que puedas! ¡Hoo!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x206F,"[PLAYER]! Wait up, buddy!
Hoo hoo!Head south from here to reach
Lake Hylia's full, rich waters.
--- PAGE ---
If you go west, you'll find 
Gerudo Valley. There's a hideout
of a gang of thieves on the other
side of the valley.
--- PAGE ---
Well, you're free to go anywhere
you want!
Ho ho ho...hooo!","¡[PLAYER]! ¡Espera, compa!
¡Hoo hoo! Ve hacia el sur desde aquí para llegar
al Lago Hylia con sus aguas abundantes y profundas.
--- PAGE ---
Si vas al oeste, encontrarás
el Valle Gerudo. Hay un escondite
de una banda de ladrones al otro
lado del valle.
--- PAGE ---
¡Bueno, eres libre de ir a
donde quieras!
¡Ho ho ho...hooo!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2070,"No matter how hard it is, just
don't get discouraged. Ho Ho Hoo!","No importa lo difícil que sea, solo
no te desanimes. ¡Ho Ho Hoo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2071,"Beyond this point lies Lake Hylia.
It is full of deep, pure water.The Zoras, who live all the 
way upstream, guard the sunken
temple at the lake's bottom, as 
well as Zora's Fountain.
--- PAGE ---
If you want to confirm its location 
on the map, press START to 
switch to the Subscreens and [C-Left] 
or [C-Down] to find the Map.
--- PAGE ---
All the places you have visited 
will be shown on the map. 
Ho hoo hoot!","Más allá de este punto se encuentra el Lago Hylia.
Está lleno de agua pura y profunda.Los Zoras, que viven toda la
ribera arriba, guardan el templo
sumergido en el fondo del lago, como
también la Fuente Zora.
--- PAGE ---
Si quieres confirmar su ubicación
en el mapa, presiona START para
cambiar a las Subpantallas y [C-Left] 
o [C-Down] para encontrar el Mapa.
--- PAGE ---
Todos los lugares que hayas visitado
se mostrarán en el mapa.
¡Ho hoo hoot!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2072,"OK, be careful and go!","¡Está bien, ten cuidado y ve!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2073,What is your name?,¿Cómo te llamas?,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2074,".....
--- PAGE ---
[PLAYER]...
--- PAGE ---
Strange...it sounds somehow... 
familiar.",".....
--- PAGE ---
[PLAYER]...
--- PAGE ---
Extraño... suena de alguna forma...
familiar.",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2075,"OK then, [PLAYER]...
--- PAGE ---
I'm going to tell you the secret of
the Sacred Realm that has been
passed down by the Royal Family
of Hyrule.","Está bien, entonces, [PLAYER]...
--- PAGE ---
Voy a contarte el secreto del
Reino Sagrado que ha sido
transmitido por la Familia Real
de Hyrule.",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2076,The Ocarina of Time!,¡La Ocarina del Tiempo!,NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2077,"Did you understand well the story
I just told you?
[CHOICE:2]Yes
No","¿Entendiste bien la historia
que te acabo de contar?
[CHOICE:2]Sí
No",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x2078,"I was spying through this window
just now...
--- PAGE ---
The other element from my
dream...the dark clouds...
I believe they symbolize...
that man in there!
--- PAGE ---
Will you look through the window
at him?
[CHOICE:2]Yes
No","Estaba espiando por esta ventana
ahora mismo...
--- PAGE ---
El otro elemento de mi
sueño... las nubes oscuras...
Creo que simbolizan...
¡a ese hombre ahí dentro!
--- PAGE ---
¿Quieres mirar por la ventana
a él?
[CHOICE:2]Sí
No",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x2079,"........Yes.
--- PAGE ---
I told my father about my dream...
--- PAGE ---
However, he didn't believe it was
a prophecy...
--- PAGE ---
But...I can sense that man's evil
intentions!","........Sí.
--- PAGE ---
Le conté a mi padre sobre mi sueño...
--- PAGE ---
Pero, no creyó que fuera
una profecía...
--- PAGE ---
Pero... ¡puedo sentir las intenciones
malvadas de ese hombre!",NPC_DIALOGUE,MEDIUM_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x207A,"What Ganondorf is after must be 
nothing less than the Triforce 
of the Sacred Realm.
--- PAGE ---
He must have come to Hyrule to
obtain it!
--- PAGE ---
And, he wants to conquer Hyrule...
no, the entire world!","Lo que Ganondorf busca debe ser
nada menos que la Trifuerza
del Reino Sagrado.
--- PAGE ---
¡Debió haber venido a Hyrule
para obtenerla!
--- PAGE ---
Y, quiere conquistar Hyrule...
¡no, el mundo entero!",NPC_DIALOGUE,MEDIUM_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x207B,"[PLAYER]...now, we are the 
only ones who can protect Hyrule!","[PLAYER]... ahora, somos los
únicos que pueden proteger Hyrule.",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x207C,"We must not let Ganondorf get
the Triforce!
--- PAGE ---
I will protect the Ocarina of Time
with all my power! 
He shall not have it!
--- PAGE ---
You go find the other two
Spiritual Stones!
--- PAGE ---
Let's get the Triforce before
Ganondorf does, and then defeat 
him!","¡No debemos dejar que Ganondorf obtenga
la Trifuerza!
--- PAGE ---
¡Voy a proteger la Ocarina del Tiempo
todo mi poder! 
¡No la tendrá!
--- PAGE ---
¡Ve a buscar las otras dos
Piedras Espirituales!
--- PAGE ---
¡Conseguid la Trifuerza antes
de Ganondorf y luego derroten
al!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x207D,"One more thing...
Take this letter...
I'm sure it will be helpful to you.","Una cosa más...
Toma esta carta...
¡Estoy segura de que te será útil!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x207E,"Mumble...mumble...
Huh? I'm awake already!
--- PAGE ---
What?
--- PAGE ---
Well I'll be! If it ain't the forest
kid from the other day!
By the way, thanks a lot for
waking me up!
--- PAGE ---
It took some doing, but I finally 
got Malon back in a good mood.
--- PAGE ---
So, what are you up to today?
Got some free time on your hands
you say?
Well how about a little game?
--- PAGE ---
These three Cuccos I have here
are special Super Cuccos!
--- PAGE ---
I'm going to throw these Cuccos
into that there gaggle of normal
Cuccos.
--- PAGE ---
If you can pick out these three 
special birds from among the
normal Cuccos within the time 
limit, I'll give you something good.
--- PAGE ---
If you can't find them, I win.
It'll be 10 Rupees... Want to play?
[CHOICE:2]Yes
No","Mumble...mumble...
¿Eh? ¡Ya estoy despierto!
--- PAGE ---
¿Qué?
--- PAGE ---
¡Mira quién! ¡Si no es el chico del
bosque del otro día!
Por cierto, ¡muchas gracias
por despertarme!
--- PAGE ---
Costó trabajo, pero finalmente
logré que Malon estuviera de buen
humor.
--- PAGE ---
Entonces, ¿qué vas a hacer hoy?
¿Tienes tiempo libre?
Bueno, ¿qué tal un pequeño juego?
--- PAGE ---
¡Estos tres Cuccos que tengo aquí
son Super Cuccos especiales!
--- PAGE ---
Voy a lanzar estos Cuccos
entre ese grupo de Cuccos
normales.
--- PAGE ---
Si puedes distinguir a estos tres
pájaros especiales entre los
Cuccos normales dentro del
tiempo límite, te daré algo bueno.
--- PAGE ---
Si no los encuentras, yo gano.
Serán 10 Rupias... ¿Quieres jugar?
[CHOICE:2]Sí
No",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x207F,"Mumble...mumble...
I'm up! I'm up!
--- PAGE ---
What?
--- PAGE ---
Hey, forest kid!
Got some free time?
Then c'mon and play!
--- PAGE ---
I'm going to throw these three
Super Cuccos into that gaggle of
normal Cuccos.
--- PAGE ---
If you can pick out these three 
special birds from among the
normal Cuccos within the time 
limit, I'll give you something good.
--- PAGE ---
If you can't find them, I win.
It'll be 10 Rupees... Want to play?
[CHOICE:2]Yes
No","Mumble...mumble...
¡Ya estoy despierto! ¡Ya!
--- PAGE ---
¿Qué?
--- PAGE ---
¡Oye, chico del bosque!
¿Tienes tiempo libre?
¡Entonces ven a jugar!
--- PAGE ---
Voy a lanzar estos tres
Super Cuccos entre ese grupo de
Cuccos normales.
--- PAGE ---
Si puedes distinguir a estos tres
pájaros especiales entre los
Cuccos normales dentro del
tiempo límite, te daré algo bueno.
--- PAGE ---
Si no los encuentras, yo gano.
Serán 10 Rupias... ¿Quieres jugar?
[CHOICE:2]Sí
No",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x2080,"You have 30 seconds!
All righty then, get ready.
Here go the Super Cuccos!
--- PAGE ---
START LOOKIN'!!","¡Tienes 30 segundos!
¡Muy bien, prepárate!
¡Ahí van los Super Cuccos!
--- PAGE ---
¡¡A BUSCAR!!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x2081,"Time's up!
Too baaaaad!!
--- PAGE ---
These are some great Cuccos
aren't they!
They're raking in money for me!
--- PAGE ---
Come back to me, my babies!","¡Se acabó el tiempo!
¡¡Qué lástima!!
--- PAGE ---
¡Estos son unos Cuccos geniales,
¿no?
¡Están haciendo ganar dinero
para mí!
--- PAGE ---
¡Regresen, mis bebés!",NPC_DIALOGUE,MEDIUM_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
